trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1216,15181.000566,15180.390566,15180.466566,15180.947232,15184.228562,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1217,15185.647894,15184.735228,15185.126562,15185.594561,15188.093892,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1218,15189.032558,15188.493891,15188.641224,15189.032558,15198.106548,0,NaN,0,7.00000000000003,1,2,66,0.5
1219,15199.139881,15198.465215,15198.701214,15199.139881,15200.08988,1,NaN,0,5.99999999999996,2,1,65,0.5
1220,15207.496539,15206.923206,15207.005873,15207.443206,15210.030536,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1221,15211.661868,15211.117869,15211.204535,15211.661868,15212.065201,0,NaN,0,7.00000000000003,1,2,66,0.5
1222,15245.482501,15244.714502,15244.939835,15245.482501,15246.101834,0,NaN,0,7.00000000000003,1,2,66,0.5
1223,15265.441148,15264.607149,15264.882482,15265.387814,15267.635812,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1224,15269.128477,15268.205145,15268.572478,15269.075144,15271.703808,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1225,15272.75714,15272.151808,15272.285808,15272.703807,15280.737132,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1226,15282.036464,15281.196465,15281.423798,15281.983131,15283.697129,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1227,15284.781795,15284.165796,15284.315795,15284.781795,15285.121795,0,NaN,0,7.00000000000003,1,2,66,0.5
1228,15307.609106,15306.85444,15307.124439,15307.609106,15319.013761,0,NaN,0,7.00000000000003,1,2,66,0.5
1229,15426.885653,15414.262999,15414.381665,NaN,NaN,NaN,NaN,0,5.99999999999996,2,1,65,0.5
